order_id,customer_id,order_date,product_id,product_name,product_price,quantity
667,CUST021,29/10/2023,KLM789,Peachy Keen Blush,105.78,5
668,CUST043,28/10/2023,PQR456,Emerald Enchantment Mascara,136.73,4
669,CUST064,14/07/2023,MNO123,Mango Tango Hair Serum,54.21,5
670,CUST025,03/12/2023,HIJ456,Jasmine Joy Bubble Bath,471.15,9
671,CUST034,04/05/2023,FGH890,Rose Petal Face Mask,429.39,5
672,CUST025,23/07/2023,NOP012,Golden Glow Highlighter,431.83,3
673,CUST095,13/11/2023,FGH678,Ocean Breeze Body Wash,115.86,3
674,CUST074,01/01/2023,STU789,Midnight Moonlight Candle,214.8,1
675,CUST039,02/01/2023,TUV456,Peony Passion Makeup Remover,326.6,2
676,CUST053,13/07/2023,FGH678,Cucumber Coolness Face Mask,338.64,5
677,CUST088,16/12/2023,CDE345,Mountain Mist Deodorant,44.8,8
678,CUST098,02/08/2023,ZAB012,Honeydew Melon Body Mist,13.74,6
679,CUST051,18/06/2023,JKL890,Sapphire Skies Eyeliner,249.74,1
680,CUST043,10/04/2023,PQR678,Maple Syrup Lip Balm,120.61,5
681,CUST082,16/09/2023,NOP012,Berry Bliss Lip Balm,118.54,4
682,CUST045,20/02/2023,JKL890,Cotton Candy Lip Gloss,307.1,6
683,CUST053,19/11/2023,QRS123,Cinnamon Swirl Body Oil,62.74,5
684,CUST046,24/10/2023,NOP890,Berry Bliss Lip Balm,171.83,3
685,CUST068,14/02/2023,EFG901,Lilac Love Hand Soap,182.63,1
686,CUST002,09/03/2023,NOP890,Amethyst Allure Eye Cream,381.03,7
687,CUST068,21/07/2023,FGH890,Mountain Mist Deodorant,189.23,10
688,CUST088,16/01/2023,QRS345,Blueberry Blast Face Wash,199.53,8
689,CUST035,15/08/2023,CDE567,Cherry Blossom Shampoo,330.5,9
690,CUST052,14/03/2023,ZAB234,Turquoise Tranquility Face Toner,442.36,5
691,CUST070,20/07/2023,WXY901,Lemonade Lip Liner,319.76,5
692,CUST071,04/12/2023,ZAB012,Cherry Blossom Shampoo,444.38,6
693,CUST011,19/09/2023,PQR456,Cherry Cheesecake Lip Scrub,368.8,7
694,CUST025,10/03/2023,NOP012,Amethyst Allure Eye Cream,254.48,2
695,CUST039,29/04/2023,GHI567,Cherry Cheesecake Lip Scrub,104.09,7
696,CUST096,06/11/2023,QRS123,Midnight Moonlight Candle,201.39,8
697,CUST063,23/03/2023,TUV456,Rose Petal Face Mask,419.23,5
698,CUST015,28/10/2023,VWX234,Cherry Blossom Shampoo,144.52,7
699,CUST091,25/10/2023,EFG123,Ruby Red Lip Liner,267.16,1
700,CUST036,03/04/2023,PQR456,Emerald Enchantment Mascara,267.85,6
701,CUST019,20/07/2023,EFG901,Midnight Moonlight Candle,42.69,9
702,CUST024,15/08/2023,STU789,Cucumber Coolness Face Mask,159.86,4
703,CUST059,26/05/2023,TUV678,Pumpkin Spice Body Scrub,396.43,6
704,CUST034,19/07/2023,HIJ456,Cocoa Butter Body Butter,498.8,5
705,CUST077,26/12/2023,IJK123,Champagne Sparkle Body Powder,487.84,1
706,CUST042,13/03/2023,RST012,Cherry Blossom Shampoo,142.03,1
707,CUST015,02/09/2023,BCD890,Sapphire Skies Eyeliner,444.25,1
708,CUST066,06/06/2023,VWX012,Grapefruit Glow Body Wash,310.92,8
709,CUST067,19/07/2023,LMN456,Golden Glow Highlighter,206.39,1
710,CUST100,20/01/2023,STU901,Aloe Vera Sunscreen,122.23,7
711,CUST046,01/03/2023,VWX012,Maple Syrup Lip Balm,294.84,7
712,CUST062,24/05/2023,GHI789,Ruby Red Lip Liner,455.18,6
713,CUST025,05/08/2023,EFG901,Vanilla Bean Hand Cream,126.13,9
714,CUST086,09/11/2023,NOP012,Coconut Dream Hair Mask,320.5,6
715,CUST083,22/01/2023,VWX234,Sapphire Skies Eyeliner,45.1,3
716,CUST016,29/12/2023,VWX234,Coconut Dream Hair Mask,452.51,9
717,CUST080,16/05/2023,STU901,Cherry Blossom Shampoo,309.45,10
718,CUST024,17/05/2023,LMN456,Golden Glow Highlighter,188.95,5
719,CUST090,25/10/2023,JKL890,Lemonade Lip Liner,329.7,6
720,CUST072,06/09/2023,DEF234,Rosemary Relaxation Bath Oil,70.37,7
721,CUST046,06/09/2023,STU789,Cotton Candy Lip Gloss,100.46,5
722,CUST021,04/06/2023,EFG901,Peony Passion Makeup Remover,446.99,7
723,CUST026,13/04/2023,FGH890,Sapphire Skies Eyeliner,75.78,3
724,CUST013,11/11/2023,STU901,Cherry Cheesecake Lip Scrub,62.71,9
725,CUST005,12/12/2023,ABC123,Sunset Serenade Lipstick,333.78,5
726,CUST004,28/11/2023,JKL012,Amber Aura Cologne,31.43,7
727,CUST097,24/06/2023,DEF234,Grapefruit Glow Body Wash,304.34,1
728,CUST085,01/11/2023,DEF456,Honeydew Melon Body Mist,212.05,2
729,CUST061,26/01/2023,YZA567,Amber Aura Cologne,235.31,1
730,CUST018,01/03/2023,FGH678,Peppermint Patty Foot Cream,485.9,5
731,CUST075,23/10/2023,PQR456,Lemon Twist Perfume,444.6,1
732,CUST014,27/12/2023,BCD890,Lemon Twist Perfume,89.57,5
733,CUST044,14/07/2023,ZAB012,Plum Perfect Nail Polish Remover,451.48,9
734,CUST032,22/12/2023,ABC901,Amber Aura Cologne,5.25,7
735,CUST047,15/10/2023,IJK901,Champagne Sparkle Body Powder,350.75,8
736,CUST022,05/06/2023,QRS345,Mountain Mist Deodorant,107.52,8
737,CUST025,05/04/2023,TUV456,Cinnamon Swirl Body Oil,379.26,2
738,CUST098,06/07/2023,ZAB012,Cucumber Coolness Face Mask,398.3,8
739,CUST011,20/11/2023,EFG123,Tropical Paradise Body Lotion,353.86,9
740,CUST052,12/04/2023,LMN234,Silver Lining Nail Clippers,423.43,10
741,CUST051,01/12/2023,XYZ678,Amethyst Allure Eye Cream,47.27,10
742,CUST071,19/12/2023,BCD890,Lemon Twist Perfume,97.73,3
743,CUST023,04/11/2023,DEF234,Rose Petal Face Mask,439.44,2
744,CUST091,21/07/2023,BCD890,Cherry Blossom Shampoo,372.33,8
745,CUST003,17/12/2023,RST012,Lilac Love Hand Soap,368.85,10
746,CUST043,28/03/2023,NOP890,Maple Syrup Lip Balm,357.56,3
747,CUST068,06/03/2023,DEF456,Peachy Keen Blush,316.48,10
748,CUST043,07/04/2023,NOP890,Emerald Enchantment Mascara,325.81,1
749,CUST099,05/05/2023,GHI789,Sapphire Skies Eyeliner,404.31,6
750,CUST063,13/12/2023,QRS123,Rose Petal Face Mask,384.11,9
751,CUST028,30/06/2023,CDE567,Sunset Serenade Lipstick,240.63,7
752,CUST010,09/10/2023,NOP890,Amber Aura Cologne,149.1,10
753,CUST002,27/05/2023,KLM567,Ocean Breeze Body Wash,233.15,1
754,CUST038,07/05/2023,TUV456,Plum Perfect Nail Polish Remover,80.45,8
755,CUST084,25/05/2023,KLM567,Eucalyptus Elegance Shampoo,192.75,9
756,CUST015,09/01/2023,JKL012,Grapefruit Glow Body Wash,434.39,9
757,CUST089,24/11/2023,UVW345,Jasmine Joy Bubble Bath,487.34,2
758,CUST070,27/12/2023,WXY901,Pineapple Paradise Body Spray,390.84,3
759,CUST094,03/07/2023,OPQ789,Golden Glow Highlighter,144.8,9
760,CUST041,27/05/2023,BCD890,Plum Perfect Nail Polish Remover,107.2,6
761,CUST047,30/11/2023,STU789,Maple Syrup Lip Balm,56.92,4
762,CUST058,30/06/2023,EFG123,Winter Wonderland Nail Polish,481.81,1
763,CUST072,26/04/2023,NOP012,Cocoa Butter Body Butter,318.83,4
764,CUST059,15/09/2023,ZAB234,Tropical Paradise Body Lotion,460.95,2
765,CUST051,10/10/2023,JKL012,Ruby Red Lip Liner,205.6,8
766,CUST056,23/11/2023,STU901,Sapphire Skies Eyeliner,281.79,2
767,CUST028,05/05/2023,NOP890,Emerald Enchantment Mascara,144.22,5
768,CUST015,09/10/2023,KLM789,Pumpkin Spice Body Scrub,82.39,8
769,CUST010,28/07/2023,HIJ234,Silver Lining Nail Clippers,31.94,9
770,CUST082,29/10/2023,PQR678,Cucumber Coolness Face Mask,350.57,10
771,CUST064,10/01/2023,WXY789,Golden Glow Highlighter,196.35,9
772,CUST017,09/09/2023,PQR678,Lemon Twist Perfume,225.25,6
773,CUST030,13/09/2023,KLM567,Peony Passion Makeup Remover,470.38,8
774,CUST029,24/10/2023,IJK123,Vanilla Bean Hand Cream,471.42,7
775,CUST016,17/07/2023,FGH678,Cucumber Coolness Face Mask,46.96,3
776,CUST070,18/10/2023,PQR456,Sapphire Skies Eyeliner,258.59,5
777,CUST045,29/06/2023,OPQ789,Mango Tango Hair Serum,401.19,9
778,CUST064,15/05/2023,OPQ567,Cocoa Butter Body Butter,167.94,8
779,CUST099,29/07/2023,STU789,Grapefruit Glow Body Wash,375.89,1
780,CUST078,10/02/2023,KLM567,Mango Tango Hair Serum,410.57,1
781,CUST088,28/05/2023,QRS345,Champagne Sparkle Body Powder,147.29,7
782,CUST029,07/04/2023,ZAB234,Champagne Sparkle Body Powder,401.44,4
783,CUST018,04/03/2023,BCD678,Peppermint Patty Foot Cream,367.73,1
784,CUST085,01/12/2023,DEF456,Pineapple Paradise Body Spray,461.78,4
785,CUST081,21/07/2023,ABC901,Cherry Blossom Shampoo,396.02,9
786,CUST048,30/03/2023,XYZ678,Honeydew Melon Body Mist,184.45,7
787,CUST032,14/07/2023,ABC123,Turquoise Tranquility Face Toner,191.11,3
788,CUST037,05/12/2023,IJK123,Lilac Love Hand Soap,238.15,4
789,CUST001,29/09/2023,VWX012,Sunset Serenade Lipstick,120.45,3
790,CUST022,22/09/2023,QRS345,Cherry Blossom Shampoo,69.12,10
791,CUST046,05/06/2023,GHI567,Ocean Breeze Body Wash,151.35,10
792,CUST019,12/05/2023,DEF456,Blueberry Blast Face Wash,97.28,10
793,CUST012,02/03/2023,OPQ789,Grapefruit Glow Body Wash,202.79,7
794,CUST081,15/09/2023,IJK123,Cucumber Coolness Face Mask,307.23,10
795,CUST058,08/05/2023,STU901,Pineapple Paradise Body Spray,440.53,9
796,CUST059,19/10/2023,NOP890,Berry Bliss Lip Balm,253.88,5
797,CUST078,13/01/2023,ZAB234,Pineapple Paradise Body Spray,55.56,1
798,CUST003,01/04/2023,YZA567,Honeydew Melon Body Mist,198.12,7
799,CUST083,15/01/2023,FGH890,Cocoa Butter Body Butter,63.28,9
800,CUST087,19/01/2023,GHI567,Coral Crush Nail File,446.87,1
801,CUST022,04/06/2023,JKL012,Turquoise Tranquility Face Toner,412.56,1
802,CUST046,11/12/2023,FGH890,Coconut Dream Hair Mask,387.48,1
803,CUST062,06/08/2023,FGH890,Cherry Blossom Shampoo,427.3,9
804,CUST016,06/02/2023,DEF456,Blueberry Blast Face Wash,304.88,3
805,CUST007,21/12/2023,KLM567,Golden Glow Highlighter,481.08,1
806,CUST056,02/02/2023,ZAB012,Rosemary Relaxation Bath Oil,120.35,7
807,CUST069,12/04/2023,OPQ567,Lemon Twist Perfume,155.16,3
808,CUST044,16/04/2023,KLM789,Coconut Dream Hair Mask,224.81,1
809,CUST046,21/12/2023,DEF234,Lavender Fields Bath Salts,271.63,8
810,CUST087,17/06/2023,PQR678,Sunset Serenade Lipstick,297.52,8
811,CUST070,14/09/2023,ABC123,Plum Perfect Nail Polish Remover,66.78,10
812,CUST045,29/01/2023,NOP890,Lemonade Lip Liner,208.26,8
813,CUST045,05/01/2023,VWX012,Coral Crush Nail File,457.69,9
814,CUST002,12/04/2023,WXY789,Sapphire Skies Eyeliner,472.32,10
815,CUST067,02/06/2023,FGH890,Cherry Blossom Shampoo,366.51,6
816,CUST095,24/03/2023,FGH890,Lemonade Lip Liner,421.58,8
817,CUST056,29/06/2023,TUV678,Sunflower Sunshine Sunblock,118.79,8
818,CUST073,19/02/2023,STU901,Citrus Splash Perfume,310.06,10
819,CUST063,02/02/2023,NOP890,Emerald Enchantment Mascara,256.08,10
820,CUST066,27/10/2023,IJK123,Silver Lining Nail Clippers,298.29,9
821,CUST047,29/09/2023,GHI789,Citrus Splash Perfume,237.77,6
822,CUST011,25/11/2023,VWX234,Ruby Red Lip Liner,321.92,3
823,CUST086,08/09/2023,RST012,Rosemary Relaxation Bath Oil,412.15,10
824,CUST006,15/05/2023,ZAB234,Maple Syrup Lip Balm,15.93,3
825,CUST067,03/10/2023,OPQ789,Mystic Forest Eyeshadow,219.28,4
826,CUST053,25/09/2023,JKL012,Cinnamon Swirl Body Oil,260.76,1
827,CUST087,06/09/2023,TUV678,Pumpkin Spice Body Scrub,431.24,1
828,CUST094,09/09/2023,MNO123,Midnight Moonlight Candle,91.53,10
829,CUST080,08/07/2023,VWX234,Peachy Keen Blush,115.9,1
830,CUST022,25/07/2023,DEF234,Mango Tango Hair Serum,358.41,9
831,CUST065,04/12/2023,LMN456,Ocean Breeze Body Wash,116.87,2
832,CUST089,22/11/2023,QRS123,Cocoa Butter Body Butter,114.71,5
833,CUST096,24/03/2023,GHI789,Cotton Candy Lip Gloss,127.64,9
834,CUST097,18/10/2023,STU789,Cinnamon Swirl Body Oil,242.73,3
835,CUST019,16/12/2023,XYZ678,Amber Aura Cologne,173.63,10
836,CUST052,23/03/2023,FGH678,Lemon Twist Perfume,252.38,6
837,CUST004,30/08/2023,YZA567,Winter Wonderland Nail Polish,231.18,9
838,CUST068,23/11/2023,TUV678,Amethyst Allure Eye Cream,152.48,7
839,CUST072,18/11/2023,HIJ234,Coconut Dream Hair Mask,65.49,4
840,CUST099,08/09/2023,GHI567,Cherry Blossom Shampoo,144.4,8
841,CUST061,14/04/2023,EFG901,Tropical Paradise Body Lotion,383.84,7
842,CUST034,19/12/2023,RST012,Lavender Fields Bath Salts,273.5,5
843,CUST037,13/02/2023,QRS123,Cherry Cheesecake Lip Scrub,390.64,4
844,CUST046,20/07/2023,VWX234,Peppermint Patty Foot Cream,87.14,4
845,CUST074,12/10/2023,ABC901,Winter Wonderland Nail Polish,439.75,5
846,CUST009,23/09/2023,OPQ789,Cinnamon Swirl Body Oil,398.63,10
847,CUST061,20/02/2023,ABC123,Maple Syrup Lip Balm,180.58,10
848,CUST027,17/09/2023,TUV456,Cotton Candy Lip Gloss,283.79,1
849,CUST029,11/10/2023,ZAB012,Ocean Breeze Body Wash,69.8,7
850,CUST009,11/03/2023,FGH890,Amethyst Allure Eye Cream,281.91,9
851,CUST091,03/01/2023,LMN456,Lavender Fields Bath Salts,441.5,6
852,CUST065,21/09/2023,KLM789,Sunset Serenade Lipstick,347.81,7
853,CUST009,26/02/2023,KLM789,Mango Tango Hair Serum,392.66,7
854,CUST026,04/04/2023,YZA567,Maple Syrup Lip Balm,437.15,6
855,CUST015,13/02/2023,GHI789,Plum Perfect Nail Polish Remover,58.23,5
856,CUST023,05/08/2023,JKL012,Champagne Sparkle Body Powder,453.57,10
857,CUST015,24/07/2023,TUV678,Mystic Forest Eyeshadow,19.31,1
858,CUST024,30/09/2023,NOP890,Blueberry Blast Face Wash,27.38,1
859,CUST016,23/04/2023,HIJ234,Citrus Splash Perfume,89.8,2
860,CUST021,14/04/2023,XYZ678,Turquoise Tranquility Face Toner,291.47,9
861,CUST073,15/03/2023,OPQ789,Lemon Twist Perfume,65.07,6
862,CUST071,03/10/2023,ABC901,Blueberry Blast Face Wash,293.32,3
863,CUST047,03/06/2023,PQR678,Blueberry Blast Face Wash,398.87,9
864,CUST047,26/06/2023,STU789,Lemonade Lip Liner,343.84,1
865,CUST091,04/01/2023,CDE567,Lemon Twist Perfume,120.59,9
866,CUST072,08/10/2023,JKL012,Rose Petal Face Mask,191.92,8
867,CUST078,25/01/2023,EFG901,Rosemary Relaxation Bath Oil,170.62,1
868,CUST081,17/07/2023,PQR678,Cocoa Butter Body Butter,152.77,5
869,CUST044,06/10/2023,FGH890,Silver Lining Nail Clippers,224.24,6
870,CUST054,04/12/2023,NOP890,Rose Petal Face Mask,28.4,5
871,CUST015,25/06/2023,EFG901,Lavender Fields Bath Salts,48.48,6
872,CUST073,15/04/2023,MNO345,Lilac Love Hand Soap,272.51,3
873,CUST031,26/11/2023,CDE567,Cocoa Butter Body Butter,312.19,6
874,CUST016,01/10/2023,LMN456,Cucumber Coolness Face Mask,54.55,8
875,CUST082,02/03/2023,OPQ789,Mystic Forest Eyeshadow,352.73,4
876,CUST016,19/07/2023,WXY789,Eucalyptus Elegance Shampoo,250.61,1
877,CUST077,27/11/2023,VWX012,Eucalyptus Elegance Shampoo,271.41,2
878,CUST067,23/05/2023,MNO345,Amber Aura Cologne,339.61,5
879,CUST087,29/10/2023,DEF234,Cocoa Butter Body Butter,307.64,6
880,CUST094,04/12/2023,YZA345,Pumpkin Spice Body Scrub,6.3,8
881,CUST046,24/04/2023,MNO345,Lemon Twist Perfume,110.76,3
882,CUST055,11/01/2023,YZA567,Lemon Twist Perfume,105.62,7
883,CUST004,23/03/2023,UVW345,Pineapple Paradise Body Spray,262.83,10
884,CUST093,20/10/2023,VWX012,Cucumber Coolness Face Mask,143.86,5
885,CUST032,08/05/2023,NOP012,Turquoise Tranquility Face Toner,315.39,10
886,CUST004,14/03/2023,CDE345,Plum Perfect Nail Polish Remover,210.58,10
887,CUST087,30/11/2023,YZA345,Cherry Cheesecake Lip Scrub,72.06,10
888,CUST056,04/03/2023,EFG123,Cherry Cheesecake Lip Scrub,141.72,8
889,CUST002,26/01/2023,DEF456,Sunflower Sunshine Sunblock,330.14,3
890,CUST003,20/11/2023,CDE345,Pineapple Paradise Body Spray,187.03,1
891,CUST081,25/04/2023,OPQ789,Vanilla Bean Hand Cream,36.37,1
892,CUST050,20/05/2023,DEF234,Blueberry Blast Face Wash,393.77,10
893,CUST045,01/04/2023,UVW345,Champagne Sparkle Body Powder,168.78,5
894,CUST067,22/12/2023,EFG901,Mystic Forest Eyeshadow,300.2,4
895,CUST067,06/10/2023,KLM567,Eucalyptus Elegance Shampoo,48.54,3
896,CUST001,24/07/2023,ABC901,Lemonade Lip Liner,33.3,6
897,CUST080,11/05/2023,LMN456,Cinnamon Swirl Body Oil,401.43,6
898,CUST042,17/01/2023,XYZ678,Ruby Red Lip Liner,108.54,8
899,CUST035,17/01/2023,ZAB234,Rosemary Relaxation Bath Oil,329.33,6
900,CUST089,13/02/2023,UVW345,Sunflower Sunshine Sunblock,117.73,4
901,CUST077,22/06/2023,QRS345,Silver Lining Nail Clippers,494.59,10
902,CUST070,27/06/2023,ZAB234,Pineapple Paradise Body Spray,140.47,9
903,CUST030,01/03/2023,MNO345,Emerald Enchantment Mascara,253.12,7
904,CUST009,12/08/2023,STU901,Coral Crush Nail File,71.92,2
905,CUST062,28/06/2023,FGH890,Oceanic Opulence Body Butter,386.65,2
906,CUST004,28/06/2023,IJK123,Eucalyptus Elegance Shampoo,445.28,1
907,CUST015,26/03/2023,LMN234,Rosemary Relaxation Bath Oil,84.72,7
908,CUST040,21/02/2023,ABC123,Cocoa Butter Body Butter,416.53,5
909,CUST062,11/02/2023,BCD678,Champagne Sparkle Body Powder,369.35,10
910,CUST082,21/11/2023,NOP890,Cotton Candy Lip Gloss,43.15,7
911,CUST060,23/01/2023,UVW345,Cherry Blossom Shampoo,270.25,6
912,CUST049,13/02/2023,HIJ234,Cherry Cheesecake Lip Scrub,108.43,1
913,CUST042,01/02/2023,NOP890,Rosemary Relaxation Bath Oil,338.61,6
914,CUST015,10/12/2023,JKL012,Peony Passion Makeup Remover,299.46,9
915,CUST044,12/01/2023,YZA567,Citrus Splash Perfume,185.9,5
916,CUST035,09/12/2023,IJK901,Ocean Breeze Body Wash,132.91,7
917,CUST044,27/07/2023,BCD678,Pineapple Paradise Body Spray,391.84,7
918,CUST036,31/03/2023,STU789,Sunflower Sunshine Sunblock,486.19,10
919,CUST092,27/06/2023,XYZ678,Amber Aura Cologne,414.3,9
920,CUST079,06/09/2023,VWX012,Oceanic Opulence Body Butter,34.5,1
921,CUST052,29/06/2023,BCD890,Grapefruit Glow Body Wash,309.26,6
922,CUST004,09/12/2023,BCD890,Mystic Forest Eyeshadow,414.0,1
923,CUST084,27/02/2023,STU789,Grapefruit Glow Body Wash,282.0,6
924,CUST030,10/06/2023,FGH890,Emerald Enchantment Mascara,277.47,9
925,CUST048,30/12/2023,KLM789,Citrus Splash Perfume,229.81,7
926,CUST096,12/03/2023,UVW345,Emerald Enchantment Mascara,436.61,8
927,CUST014,10/12/2023,STU901,Lavender Fields Bath Salts,466.75,1
928,CUST040,15/11/2023,KLM567,Amethyst Allure Eye Cream,250.21,8
929,CUST047,06/04/2023,NOP890,Vanilla Bean Hand Cream,306.06,9
930,CUST077,07/05/2023,TUV678,Pumpkin Spice Body Scrub,309.85,4
931,CUST039,05/03/2023,ZAB234,Lavender Fields Bath Salts,172.42,8
932,CUST007,02/01/2023,MNO123,Cherry Cheesecake Lip Scrub,75.91,2
933,CUST091,06/06/2023,OPQ789,Tropical Paradise Body Lotion,41.92,8
934,CUST011,13/11/2023,QRS123,Rose Petal Face Mask,192.5,7
935,CUST024,11/03/2023,VWX012,Cinnamon Swirl Body Oil,97.49,1
936,CUST095,20/01/2023,WXY901,Midnight Moonlight Candle,363.3,10
937,CUST072,08/01/2023,ABC123,Rosemary Relaxation Bath Oil,243.25,2
938,CUST052,20/03/2023,KLM567,Blueberry Blast Face Wash,303.75,9
939,CUST070,30/09/2023,YZA567,Cherry Blossom Shampoo,421.26,6
940,CUST031,07/10/2023,VWX234,Grapefruit Glow Body Wash,420.67,3
941,CUST012,13/06/2023,ZAB234,Silver Lining Nail Clippers,267.2,1
942,CUST067,23/09/2023,XYZ678,Ocean Breeze Body Wash,405.74,2
943,CUST033,06/04/2023,DEF234,Blueberry Blast Face Wash,95.67,10
944,CUST060,19/07/2023,GHI567,Mountain Mist Deodorant,286.85,7
945,CUST041,29/11/2023,MNO123,Grapefruit Glow Body Wash,142.15,3
946,CUST089,25/08/2023,FGH890,Coral Crush Nail File,403.87,2
947,CUST005,21/02/2023,CDE567,Eucalyptus Elegance Shampoo,463.29,6
948,CUST022,04/03/2023,MNO123,Lemon Twist Perfume,149.9,6
949,CUST002,16/09/2023,DEF456,Rosemary Relaxation Bath Oil,358.07,3
950,CUST076,25/12/2023,QRS123,Mango Tango Hair Serum,135.7,8
951,CUST068,24/05/2023,VWX234,Rosemary Relaxation Bath Oil,76.99,6
952,CUST008,16/04/2023,ABC901,Tropical Paradise Body Lotion,328.13,8
953,CUST059,06/12/2023,BCD890,Coconut Dream Hair Mask,231.19,2
954,CUST062,04/05/2023,MNO345,Winter Wonderland Nail Polish,460.1,5
955,CUST056,11/01/2023,YZA567,Cinnamon Swirl Body Oil,353.34,4
956,CUST007,24/07/2023,DEF456,Ruby Red Lip Liner,214.42,2
957,CUST081,18/08/2023,BCD678,Eucalyptus Elegance Shampoo,221.28,9
958,CUST040,10/06/2023,LMN456,Cucumber Coolness Face Mask,71.26,10
959,CUST035,06/11/2023,YZA345,Ruby Red Lip Liner,310.29,2
960,CUST064,08/02/2023,MNO345,Mountain Mist Deodorant,372.32,6
961,CUST072,21/10/2023,RST012,Rosemary Relaxation Bath Oil,287.17,2
962,CUST056,17/11/2023,OPQ789,Peony Passion Makeup Remover,274.45,3
963,CUST081,26/10/2023,HIJ234,Midnight Moonlight Candle,110.86,3
964,CUST026,30/06/2023,LMN456,Honeydew Melon Body Mist,108.61,8
965,CUST005,28/09/2023,FGH678,Pineapple Paradise Body Spray,142.21,4
966,CUST093,29/01/2023,PQR456,Cotton Candy Lip Gloss,122.6,2
967,CUST063,15/02/2023,NOP890,Grapefruit Glow Body Wash,406.75,4
968,CUST022,02/08/2023,YZA345,Pineapple Paradise Body Spray,326.63,1
969,CUST048,28/11/2023,CDE567,Sapphire Skies Eyeliner,102.23,2
970,CUST098,23/05/2023,EFG123,Turquoise Tranquility Face Toner,328.25,7
971,CUST083,27/03/2023,XYZ678,Aloe Vera Sunscreen,378.95,6
972,CUST066,07/07/2023,RST012,Berry Bliss Lip Balm,314.85,5
973,CUST098,22/03/2023,GHI789,Mountain Mist Deodorant,212.07,1
974,CUST039,10/09/2023,HIJ456,Emerald Enchantment Mascara,421.16,1
975,CUST039,09/03/2023,IJK901,Amethyst Allure Eye Cream,314.04,7
976,CUST033,10/07/2023,EFG123,Pumpkin Spice Body Scrub,12.15,2
977,CUST092,19/01/2023,VWX234,Grapefruit Glow Body Wash,104.71,6
978,CUST068,04/03/2023,RST012,Mango Tango Hair Serum,124.71,7
979,CUST093,06/02/2023,UVW345,Cherry Blossom Shampoo,74.92,10
980,CUST085,07/10/2023,JKL012,Lavender Fields Bath Salts,116.02,7
981,CUST024,13/08/2023,FGH678,Pumpkin Spice Body Scrub,223.55,7
982,CUST054,18/04/2023,PQR678,Ruby Red Lip Liner,189.2,2
983,CUST086,13/06/2023,XYZ678,Pumpkin Spice Body Scrub,223.03,9
984,CUST017,07/02/2023,VWX234,Peachy Keen Blush,259.87,3
985,CUST059,02/06/2023,VWX234,Mountain Mist Deodorant,333.54,7
986,CUST100,23/05/2023,LMN456,Honeydew Melon Body Mist,231.0,7
987,CUST070,09/03/2023,ABC901,Ocean Breeze Body Wash,363.01,5
988,CUST095,31/03/2023,ABC901,Lemonade Lip Liner,277.23,8
989,CUST037,21/06/2023,NOP012,Plum Perfect Nail Polish Remover,106.83,1
990,CUST097,03/08/2023,EFG123,Cucumber Coolness Face Mask,32.09,7
991,CUST094,02/06/2023,PQR456,Mango Tango Hair Serum,470.46,3
992,CUST005,21/02/2023,DEF456,Maple Syrup Lip Balm,266.21,7
993,CUST006,19/03/2023,WXY789,Tropical Paradise Body Lotion,440.28,7
994,CUST004,27/12/2023,QRS123,Peachy Keen Blush,156.05,1
995,CUST022,27/04/2023,OPQ567,Mountain Mist Deodorant,365.35,2
996,CUST054,26/02/2023,CDE345,Lemon Twist Perfume,211.9,1
997,CUST089,16/05/2023,HIJ234,Mountain Mist Deodorant,422.23,1
998,CUST031,10/01/2023,PQR678,Lilac Love Hand Soap,151.23,3
999,CUST012,25/06/2023,QRS345,Coconut Dream Hair Mask,181.81,7
1000,CUST009,10/05/2023,KLM789,Plum Perfect Nail Polish Remover,288.81,1
